obs,deployment,lat,lon,met_buoyfls,met_buoyfls_qc_executed,met_buoyfls_qc_results,met_buoyflx,met_buoyflx_qc_executed,met_buoyflx_qc_results,met_frshflx,met_frshflx_qc_executed,met_frshflx_qc_results,met_heatflx,met_heatflx_qc_executed,met_heatflx_qc_results,met_latnflx,met_latnflx_qc_executed,met_latnflx_qc_results,met_mommflx,met_mommflx_qc_executed,met_mommflx_qc_results,met_netlirr,met_netlirr_qc_executed,met_netlirr_qc_results,met_netsirr_hourly,met_rainflx,met_rainflx_qc_executed,met_rainflx_qc_results,met_rainrte,met_rainrte_qc_executed,met_rainrte_qc_results,met_sensflx,met_sensflx_qc_executed,met_sensflx_qc_results,met_sphum2m,met_sphum2m_qc_executed,met_sphum2m_qc_results,met_stablty,met_tempa2m,met_tempa2m_qc_executed,met_tempa2m_qc_results,met_tempskn,met_tempskn_qc_executed,met_tempskn_qc_results,met_timeflx,met_wind10m,met_wind10m_qc_executed,met_wind10m_qc_results,metbk_a_dcl_instrument-air_temperature,metbk_a_dcl_instrument-barometric_pressure,metbk_a_dcl_instrument-longwave_irradiance,metbk_a_dcl_instrument-met_relwind_speed,metbk_a_dcl_instrument-precipitation,metbk_a_dcl_instrument-relative_humidity,metbk_a_dcl_instrument-sea_surface_temperature,metbk_a_dcl_instrument-shortwave_irradiance,time,velpt_ab_dcl_instrument-eastward_velocity,velpt_ab_dcl_instrument-northward_velocity
"('0',)",9,44.63558,-124.3039,,16,16,,16,16,,16,16,,16,16,,16,16,,16,16,,29,28,196.645203972,,16,16,0.0,29,29,,16,16,,29,28,,,29,28,,29,28,3767387369.78,,29,28,12.4763486112,1005.5,352.213343898,10.2252098743,32.0204438999,79.7530872496,12.8870000839,117.884369796,3767387369.78,0.146263091064,0.0505803302776
"('1',)",9,44.63558,-124.3039,,16,16,,16,16,,16,16,,16,16,,16,16,,16,16,,29,28,64.673237337,,16,16,0.130978277174,29,29,,16,16,,29,28,,,29,28,,29,28,3767390969.78,,29,28,11.6985636312,1004.83610246,359.535838877,12.5137503749,32.0991026389,82.7539978027,12.8479995728,61.8014429047,3767390969.78,0.0550849933397,0.0653757545735
"('2',)",9,44.63558,-124.3039,,16,16,,16,16,,16,16,,16,16,,16,16,,16,16,,29,28,49.5396885423,,16,16,0.372136704555,29,29,,16,16,,29,28,,,29,28,,29,28,3767394569.78,,29,28,11.2824423502,1004.46002197,365.17028176,10.0270610267,32.5585955599,87.74583861,12.7948594681,25.5297247252,3767394569.78,0.0210027135599,0.171346452941
"('3',)",9,44.63558,-124.3039,,16,16,,16,16,,16,16,,16,16,,16,16,,16,16,,29,28,23.6943000916,,16,16,0.0418660846564,29,29,,16,16,,29,28,,,29,28,,29,28,3767398169.78,,29,28,11.8276743443,1004.05204132,365.291188252,10.0316513276,32.5705863682,81.2107654888,12.7580590356,13.3088000958,3767398169.78,0.0564421882941,0.195175891884
"('4',)",9,44.63558,-124.3039,,16,16,,16,16,,16,16,,16,16,,16,16,,16,16,,29,28,5.16600003004,,16,16,0.00850054423014,29,29,,16,16,,29,28,,,29,28,,29,28,3767401769.78,,29,28,11.6492555356,1003.19559367,366.713174382,11.8661016927,32.577830999,82.9004656482,12.7295655,5.45659267341,3767401769.78,0.0874976360203,0.134743950163
"('5',)",9,44.63558,-124.3039,,16,16,,16,16,,16,16,,16,16,,16,16,,16,16,,29,28,5.39910001802,,16,16,0.00433336893717,29,29,,16,16,,29,28,,,29,28,,29,28,3767405369.78,,29,28,11.4970809038,1002.97763678,362.695669371,9.06116949897,32.5790803939,85.7146600222,12.6960000992,5.5,3767405369.78,-0.00358330818167,0.0562730315463
"('6',)",9,44.63558,-124.3039,,16,16,,16,16,,16,16,,16,16,,16,16,,16,16,,29,28,5.3784915132,,16,16,0.0102822158296,29,29,,16,16,,29,28,,,29,28,,29,28,3767408969.78,,29,28,11.5987247601,1002.53533377,365.215178101,10.0538617092,32.6092420842,84.2916664473,12.6820001602,5.59999990463,3767408969.78,-0.0306851956282,0.0999528722838
"('7',)",9,44.63558,-124.3039,,16,16,,16,16,,16,16,,16,16,,16,16,,16,16,,29,28,5.54141804461,,16,16,0.00977184468423,29,29,,16,16,,29,28,,,29,28,,29,28,3767412569.78,,29,28,11.515146879,1002.20644777,366.994609317,9.45964030839,32.6059049818,84.3790396429,12.6945299114,5.92349094558,3767412569.78,-0.13561012794,-0.0104861645555
"('8',)",9,44.63558,-124.3039,25.158396531,16,16,25.8875413987,16,16,0.0614674381891,16,16,90.9160177824,16,16,63.0806341047,16,16,0.155311526699,16,16,12.0121894259,29,28,5.71409998047,0.0975365264585,16,16,0.0304454740931,29,29,21.4397577058,16,16,7.3116050536,29,29,-0.0301951352209,11.213211305,29,29,12.6177325165,29,29,3767416169.78,9.65546984467,29,29,10.9582858848,1001.81001274,365.465719112,7.92825633052,32.6088576235,87.6106808258,12.6961143107,5.80000019073,3767416169.78,-0.185856800669,0.0317500222452
"('9',)",9,44.63558,-124.3039,19.2958277483,16,16,19.9877173181,16,16,0.00870408905125,16,16,81.0883019582,16,16,59.7988210489,16,16,0.124354689526,16,16,11.0994166888,29,28,5.82216099404,0.245034272476,16,16,0.0784261024604,29,29,15.7671909422,16,16,7.25960488154,29,29,-0.0324815984584,11.4804213869,29,29,12.6069158377,29,29,3767419769.78,8.8943282183,29,29,11.5624340493,1001.41867792,367.299987793,10.2550315903,32.6408076745,84.1810508905,12.6829996109,6.10808101873,3767419769.78,-0.191197875937,0.0238023731767
