obs,deployment,lat,lon,met_buoyfls,met_buoyfls_qc_executed,met_buoyfls_qc_results,met_buoyflx,met_buoyflx_qc_executed,met_buoyflx_qc_results,met_frshflx,met_frshflx_qc_executed,met_frshflx_qc_results,met_heatflx,met_heatflx_qc_executed,met_heatflx_qc_results,met_latnflx,met_latnflx_qc_executed,met_latnflx_qc_results,met_mommflx,met_mommflx_qc_executed,met_mommflx_qc_results,met_netlirr,met_netlirr_qc_executed,met_netlirr_qc_results,met_netsirr_hourly,met_rainflx,met_rainflx_qc_executed,met_rainflx_qc_results,met_rainrte,met_rainrte_qc_executed,met_rainrte_qc_results,met_sensflx,met_sensflx_qc_executed,met_sensflx_qc_results,met_sphum2m,met_sphum2m_qc_executed,met_sphum2m_qc_results,met_stablty,met_tempa2m,met_tempa2m_qc_executed,met_tempa2m_qc_results,met_tempskn,met_tempskn_qc_executed,met_tempskn_qc_results,met_timeflx,met_wind10m,met_wind10m_qc_executed,met_wind10m_qc_results,metbk_a_dcl_instrument-air_temperature,metbk_a_dcl_instrument-barometric_pressure,metbk_a_dcl_instrument-longwave_irradiance,metbk_a_dcl_instrument-met_relwind_speed,metbk_a_dcl_instrument-precipitation,metbk_a_dcl_instrument-relative_humidity,metbk_a_dcl_instrument-sea_surface_temperature,metbk_a_dcl_instrument-shortwave_irradiance,time,velpt_ab_dcl_instrument-eastward_velocity,velpt_ab_dcl_instrument-northward_velocity
"('0',)",8,44.6395,-124.3015,,16,16,,16,16,,16,16,,16,16,,16,16,,16,16,,29,28,138.427008433,,16,16,0.0,29,13,,16,16,,29,28,,,29,28,,29,28,3748206595.63,,29,28,13.6101263845,1014.59997559,316.246889886,4.6845189338,42.8385794253,83.7973437602,12.8068790295,129.960638031,3748206595.63,-0.0139055470778,-0.279762023264
"('1',)",8,44.6395,-124.3015,,16,16,,16,16,,16,16,,16,16,,16,16,,16,16,,29,28,30.3985680578,,16,16,0.0283994703831,29,13,,16,16,,29,28,,,29,28,,29,28,3748210195.63,,29,28,13.4255819937,1014.66336479,295.700012207,5.70000834811,42.8709444803,86.6762595381,12.9281344694,21.465140226,3748210195.63,0.00580004320797,-0.416298619181
"('2',)",8,44.6395,-124.3015,,16,16,,16,16,,16,16,,16,16,,16,16,,16,16,,29,28,2.02322946978,,16,16,0.0338955990769,29,13,,16,16,,29,28,,,29,28,,29,28,3748213795.63,,29,28,13.3221691236,1014.62076818,295.62669613,5.76543421321,42.913760408,86.3941989849,13.4716728639,2.17029941206,3748213795.63,-0.206415105918,-0.643787196837
"('3',)",8,44.6395,-124.3015,,16,16,,16,16,,16,16,,16,16,,16,16,,16,16,,29,28,2.1325500015,,16,16,0.0,29,13,,16,16,,29,28,,,29,28,,29,28,3748217395.63,,29,28,13.1999941088,1014.87765711,295.376519269,7.0843056507,42.8899993896,87.417435802,13.2902625624,2.29664634965,3748217395.63,-0.254017855455,-0.4481403079
"('4',)",8,44.6395,-124.3015,,16,16,,16,16,,16,16,,16,16,,16,16,,16,16,,29,28,2.22315254925,,16,16,0.0037961280952,29,13,,16,16,,29,28,,,29,28,,29,28,3748220995.63,,29,28,13.1043294557,1014.87012288,306.223588271,6.89185166561,42.870939998,87.5055408063,13.15809409,2.49529478158,3748220995.63,-0.317644798991,-0.403489352392
"('5',)",8,44.6395,-124.3015,,16,16,,16,16,,16,16,,16,16,,16,16,,16,16,,29,28,2.05266390857,,16,16,0.038596927805,29,13,,16,16,,29,28,,,29,28,,29,28,3748224595.63,,29,28,12.9194319116,1014.44028445,292.100006104,6.58957953963,42.9199981689,90.3099846798,13.0899515832,2.09999990463,3748224595.63,-0.362090993221,-0.266717257751
"('6',)",8,44.6395,-124.3015,,16,16,,16,16,,16,16,,16,16,,16,16,,16,16,,29,28,2.04376268742,,16,16,0.027674514673,29,13,,16,16,,29,28,,,29,28,,29,28,3748228195.63,,29,28,12.6472403839,1014.66998291,297.0,6.29094593156,42.9399986267,92.0771184774,12.9655034604,2.29173031308,3748228195.63,-0.396418229197,-0.150229731982
"('7',)",8,44.6395,-124.3015,,16,16,,16,16,,16,16,,16,16,,16,16,,16,16,,29,28,2.0340737402,,16,16,0.0564238634928,29,13,,16,16,,29,28,,,29,28,,29,28,3748231795.63,,29,28,12.795670693,1014.62120385,297.330312556,4.59109094869,43.0060647212,94.02648812,12.8435161879,2.1303228599,3748231795.63,-0.310115457035,-0.0283680275847
"('8',)",8,44.6395,-124.3015,2.38437508247,16,16,2.50973948337,16,16,0.0157395500231,16,16,84.7301413858,16,16,10.8024010557,16,16,0.030149376164,16,16,73.8917321658,29,28,1.70900847343,0.0,16,16,0.0,29,13,1.74501663785,16,16,8.26993416868,29,29,-0.0342644873588,12.2912688307,29,29,12.5204885579,29,29,3748235395.63,5.04709274361,29,29,12.1809997559,1014.9344143,301.155890355,4.41850106932,43.0037256641,92.729810054,12.6727208931,1.60000002384,3748235395.63,-0.223450774843,0.0745296086057
"('9',)",8,44.6395,-124.3015,2.60774115526,16,16,2.74014650459,16,16,-0.00255881967277,16,16,93.7808044595,16,16,11.4138278855,16,16,0.0268204662603,16,16,82.1514788766,29,28,1.74282785408,0.0258516777813,16,16,0.0191885515464,29,13,1.93247387373,16,16,8.16870867437,29,29,-0.0445706866137,12.1869895497,29,29,12.4518176857,29,29,3748238995.63,4.76760567691,29,29,12.1363177718,1014.90673322,290.655608021,4.6111374547,43.0230372534,92.4183424335,12.6332148036,1.769626927,3748238995.63,-0.193000954757,0.148203722536
"('10',)",8,44.6395,-124.3015,1.25607593222,16,16,1.33687883682,16,16,-0.0276129078968,16,16,71.8049474349,16,16,6.96579315603,16,16,0.0181926740264,16,16,65.8269495435,29,28,1.87238132118,0.0406049377362,16,16,0.0377608053086,29,13,0.843981118773,16,16,8.26046608697,29,29,-0.0389323208702,12.1994993798,29,29,12.3493537509,29,29,3748242595.63,3.97451617344,29,29,12.2166701197,1015.08622563,311.0,3.582408236,43.0808885234,94.0839996338,12.5216695558,2.09999990463,3748242595.63,-0.0896316890568,0.0964711332684
"('11',)",8,44.6395,-124.3015,1.69290324276,16,16,1.78217713868,16,16,-0.0318408070432,16,16,60.2374426659,16,16,7.70080573143,16,16,0.0127070018635,16,16,52.8066363859,29,28,1.56312297261,0.0555171476319,16,16,0.0430588092894,29,13,1.23760637356,16,16,8.09219451908,29,29,-0.0886167184748,12.0451186727,29,29,12.2897255349,29,29,3748246195.63,3.2584459982,29,29,11.9709997177,1015.2199707,321.647995996,3.05009599312,43.1076010242,92.8374383784,12.4591999762,1.60000002384,3748246195.63,-0.0406095320762,0.0684918743852
"('12',)",8,44.6395,-124.3015,2.11835690949,16,16,2.23446357545,16,16,0.00409151956375,16,16,60.2955940125,16,16,10.016515627,16,16,0.0113757715809,16,16,49.9758328956,29,28,1.23971185066,0.0167444273836,16,16,0.0105003161906,29,13,1.52621291313,16,16,7.90060778741,29,29,-0.130775953543,12.0069659531,29,29,12.3164633093,29,29,3748249795.63,3.04235816358,29,29,11.9736299356,1015.55495575,325.025209057,2.96572220239,43.1233603532,90.8270513071,12.4802516649,1.29999995232,3748249795.63,0.0415003250024,0.0215393716745
"('13',)",8,44.6395,-124.3015,2.25504529299,16,16,2.44562283992,16,16,0.0239456616255,16,16,93.3997633061,16,16,16.43583585,16,16,0.0111957241625,16,16,76.1192456954,29,28,0.438418043013,0.0,16,16,0.0,29,13,1.28309980368,16,16,7.40399973008,29,29,-0.146357464203,12.0682297158,29,29,12.3324531148,29,29,3748253395.63,3.00542667255,29,29,11.9986232078,1016.11124705,296.087432822,2.8591745566,43.0800018311,83.1550787186,12.5767504472,0.312495939512,3748253395.63,0.07454824251,-0.0526223260849
"('14',)",8,44.6395,-124.3015,2.91552616237,16,16,3.29312297278,16,16,0.0474021926275,16,16,115.509377567,16,16,32.5314540131,16,16,0.0227862131513,16,16,96.0221919896,29,28,14.0340508649,0.0,16,16,0.0,29,13,0.989782429278,16,16,6.94882792709,29,29,-0.0681850759853,12.3166723427,29,29,12.4713646206,29,29,3748256995.63,4.38033666451,29,29,12.4809999466,1016.21700945,277.193424298,4.21197655369,43.0299987793,72.5147816489,12.762592948,6.05928756936,3748256995.63,0.064486948497,-0.181474635716
"('15',)",8,44.6395,-124.3015,-1.96481444908,16,16,-1.40339161432,16,16,0.0702998124638,16,16,20.774979065,16,16,48.2465993137,16,16,0.0421012748871,16,16,97.0554173153,29,28,119.698966658,0.0,16,16,0.0,29,13,-4.82807090635,16,16,6.69307328775,29,29,0.0117672512097,12.9947252892,29,29,12.5031795301,29,29,3748260595.63,5.99295441815,29,29,13.0857281804,1016.87995321,277.614231326,5.76181590071,42.9300003052,69.6882912587,12.7104221018,125.881427876,3748260595.63,-0.0705085651985,-0.316693842765
"('16',)",8,44.6395,-124.3015,-2.82717528398,16,16,-2.47043487573,16,16,0.0446346836089,16,16,-158.613528081,16,16,30.6339169382,16,16,0.0157688271489,16,16,98.6990825966,29,28,283.29997625,0.0,16,16,0.0,29,13,-4.64655136607,16,16,6.57077485104,29,29,0.0896098536846,13.1827535876,29,29,12.4045489429,29,29,3748264195.63,4.04180468719,29,29,13.1501186899,1017.24234358,274.615986035,3.51372214554,42.9136070496,68.2922301163,12.6623192584,288.876212185,3748264195.63,-0.129070377989,-0.212074492236
"('17',)",8,44.6395,-124.3015,-0.607490845868,16,16,-0.56405409302,16,16,-0.0477378289266,16,16,-326.987925419,16,16,3.72593906336,16,16,0.000729683433421,16,16,99.6238545238,29,28,429.650549423,0.141848702901,16,16,0.0531668345133,29,13,-0.829018285392,16,16,7.04050074552,29,29,2.00754019323,13.2711124944,29,29,12.38530252,29,29,3748267795.63,1.4441479526,29,29,13.726588776,1017.83282588,274.489713339,0.576753526126,42.9700012207,64.4947590547,12.7018968114,455.312563557,3748267795.63,-0.0616954334403,-0.106866914585
"('18',)",8,44.6395,-124.3015,-0.98342519837,16,16,-0.786295057734,16,16,0.0246770621985,16,16,-436.938160364,16,16,16.9332343996,16,16,0.00788924878428,16,16,99.6398699209,29,28,551.522475769,0.0,16,16,0.0,29,13,-1.98878891561,16,16,7.15645150102,29,29,0.0805977301881,13.0702060531,29,29,12.6085022211,29,29,3748271395.63,2.79661488704,29,29,13.1673633785,1017.76153422,275.630300093,2.14721744936,42.9760614296,76.5983435635,12.8048476494,567.306228384,3748271395.63,-0.41844314022,0.00102378691749
"('19',)",8,44.6395,-124.3015,-2.76398121735,16,16,-2.49496830589,16,16,0.0336443313404,16,16,-509.931933146,16,16,23.0859701965,16,16,0.0189837024076,16,16,96.2213664165,29,28,625.103322693,0.0,16,16,0.0,29,13,-4.13594706579,16,16,7.41143098756,29,29,0.0684523294347,13.3207479314,29,29,12.6958410116,29,29,3748274995.63,4.36615741912,29,29,13.2828735095,1017.77001953,277.890137627,5.09188717509,42.745492451,77.5333392133,12.7981971998,647.221698095,3748274995.63,-0.398401457946,0.0249329366954
"('20',)",8,44.6395,-124.3015,-5.51946588057,16,16,-5.30656865025,16,16,0.0265721537508,16,16,-525.102319011,16,16,18.2327425531,16,16,0.0169261155895,16,16,93.8638774526,29,28,630.593697261,0.0,16,16,0.0,29,13,-6.60524175524,16,16,7.64896721569,29,29,0.172049552853,13.8335843335,29,29,12.7372627145,29,29,3748278595.63,4.43441635863,29,29,13.9270028495,1017.52404886,282.700012207,3.67664878691,42.7099990845,76.3926438236,12.8716032356,667.975668521,3748278595.63,-0.398117020871,0.0601489347485
"('21',)",8,44.6395,-124.3015,-6.65075760226,16,16,-6.45208501125,16,16,0.00999508834709,16,16,-469.655245174,16,16,17.0034606793,16,16,0.0202674865423,16,16,93.4958889785,29,28,572.508884868,0.0182778518399,16,16,0.0147875133704,29,13,-7.66398781642,16,16,7.89591284126,29,29,0.159480832856,13.9928386144,29,29,12.8314899079,29,29,3748282195.63,4.80980882581,29,29,14.0923460539,1017.01000977,281.899993896,3.51163754546,42.7211036197,78.3087432001,12.9206535858,585.449767993,3748282195.63,-0.37881270297,0.119107106802
"('22',)",8,44.6395,-124.3015,-11.2403599271,16,16,-10.969157932,16,16,0.033808198384,16,16,-378.346389548,16,16,23.1975927513,16,16,0.0394466305867,16,16,91.5159056196,29,28,480.436397816,0.0,16,16,0.0,29,13,-12.6234901025,16,16,7.89393989489,29,29,0.0997952832804,14.1726998827,29,29,12.7915715779,29,29,3748285795.63,6.25907142426,29,29,14.3050003052,1016.5300293,284.721438269,6.47241174604,42.6721409059,77.2273288317,12.8873857455,518.088643596,3748285795.63,-0.145742926436,0.105268589346
"('23',)",8,44.6395,-124.3015,-12.5787991818,16,16,-12.3819585882,16,16,0.00752977004463,16,16,-242.66948872,16,16,16.8414572225,16,16,0.0378054630614,16,16,89.5455111933,29,28,335.484295177,0.0105242501082,16,16,0.0170105258171,29,13,-13.5826862091,16,16,8.05895581256,29,29,0.120027344857,14.1276148555,29,29,12.6080223656,29,29,3748289395.63,6.2363075382,29,29,14.3581205741,1016.3828246,285.741084134,6.07145445988,42.7019628445,78.9443318968,12.7218970911,363.065762317,3748289395.63,-0.0420796179227,0.0762960537183
"('24',)",8,44.6395,-124.3015,-11.141666054,16,16,-11.0090264678,16,16,0.00691337496027,16,16,-78.3279607787,16,16,11.3584188136,16,16,0.0347110008692,16,16,88.6809156972,29,28,166.553099567,0.00393222191246,16,16,0.0096364266234,29,13,-11.818127944,16,16,8.2559154294,29,29,0.121419630641,13.9076263923,29,29,12.5421133969,29,29,3748292995.63,6.01324023215,29,29,14.048269571,1016.39001465,286.574830611,5.06854385675,42.7200012207,82.7929876748,12.6613738462,181.792087739,3748292995.63,0.0910903123481,0.0157606778894
"('25',)",8,44.6395,-124.3015,-9.42473453965,16,16,-9.28873716847,16,16,-0.00601836911338,16,16,62.8347725416,16,16,11.6538020367,16,16,0.0382376272784,16,16,89.4464385294,29,28,28.1594249151,0.0122780233542,16,16,0.0229998270671,29,13,-10.1183211327,16,16,8.30886426698,29,29,0.0887174693027,13.7289125573,29,29,12.6153628664,29,29,3748296595.63,6.12345259811,29,29,13.7757707109,1016.40508721,286.229187317,4.9428360783,42.7464604106,85.402389277,12.7600763483,22.3373809889,3748296595.63,0.103938820454,-0.0862098909162
"('26',)",8,44.6395,-124.3015,-8.7043986571,16,16,-8.58830129257,16,16,-0.024494946235,16,16,87.7482867203,16,16,9.95442449818,16,16,0.0489254542811,16,16,88.8648485524,29,28,1.79234997484,0.0178588608505,16,16,0.0390005111694,29,13,-9.29649521621,16,16,8.45425422796,29,29,0.0567377005142,13.5800196804,29,29,12.6592035783,29,29,3748300195.63,6.62541534486,29,29,13.6149403119,1016.59997559,286.852991634,5.71117994,42.7799987793,88.1863590219,12.8039999008,1.70000004768,3748300195.63,0.154006937525,-0.209579023281
"('27',)",8,44.6395,-124.3015,-7.1046919177,16,16,-6.95157581659,16,16,0.00497036709322,16,16,91.9154532745,16,16,13.1317101697,16,16,0.0521600160777,16,16,88.5306069603,29,28,1.87109996921,0.0098201470564,16,16,0.0141667683919,29,13,-7.88558403334,16,16,8.38687720962,29,29,0.0417596429656,13.5027830207,29,29,12.7464311589,29,29,3748303795.63,6.71792747927,29,29,13.531999588,1016.86999512,287.250637975,6.08203067324,42.8266946433,87.1569916026,12.862497763,1.89999997616,3748303795.63,-0.0461771361768,-0.294205949013
"('28',)",8,44.6395,-124.3015,-6.550264542,16,16,-6.42341428641,16,16,-0.0079769547213,16,16,90.2270677823,16,16,10.8809571986,16,16,0.0366440846128,16,16,88.3165855203,29,28,1.78919997597,0.0159258849192,16,16,0.0238330841064,29,13,-7.19720084553,16,16,8.36245410682,29,29,0.0655240068616,13.4593867761,29,29,12.6641978142,29,29,3748307395.63,5.90462591685,29,29,13.5378348247,1016.94000244,286.644404509,5.39551271905,42.8161116386,86.7751641339,12.8069163539,1.79999995232,3748307395.63,-0.107876841156,-0.351592447828
"('29',)",8,44.6395,-124.3015,-3.02340563554,16,16,-2.97574721422,16,16,-0.0582019355349,16,16,85.8705431057,16,16,4.09304953054,16,16,0.0144009735691,16,16,86.5221650848,29,28,1.51672501802,0.0385170927238,16,16,0.0641662597656,29,13,-3.26646358428,16,16,8.50131833198,29,29,0.123247972864,13.1322640344,29,29,12.5602922759,29,29,3748310995.63,3.95495665272,29,29,13.1789999008,1016.93147153,287.948736129,3.3785920469,42.9224353735,90.6780373211,12.7813904031,1.58781427694,3748310995.63,-0.182710166947,-0.264270571267
