obs,deployment,lat,lon,met_buoyfls,met_buoyfls_qc_executed,met_buoyfls_qc_results,met_buoyflx,met_buoyflx_qc_executed,met_buoyflx_qc_results,met_frshflx,met_frshflx_qc_executed,met_frshflx_qc_results,met_heatflx,met_heatflx_qc_executed,met_heatflx_qc_results,met_latnflx,met_latnflx_qc_executed,met_latnflx_qc_results,met_mommflx,met_mommflx_qc_executed,met_mommflx_qc_results,met_netlirr,met_netlirr_qc_executed,met_netlirr_qc_results,met_netsirr_hourly,met_rainflx,met_rainflx_qc_executed,met_rainflx_qc_results,met_rainrte,met_rainrte_qc_executed,met_rainrte_qc_results,met_sensflx,met_sensflx_qc_executed,met_sensflx_qc_results,met_sphum2m,met_sphum2m_qc_executed,met_sphum2m_qc_results,met_stablty,met_tempa2m,met_tempa2m_qc_executed,met_tempa2m_qc_results,met_tempskn,met_tempskn_qc_executed,met_tempskn_qc_results,met_timeflx,met_wind10m,met_wind10m_qc_executed,met_wind10m_qc_results,metbk_a_dcl_instrument-air_temperature,metbk_a_dcl_instrument-barometric_pressure,metbk_a_dcl_instrument-longwave_irradiance,metbk_a_dcl_instrument-met_relwind_speed,metbk_a_dcl_instrument-precipitation,metbk_a_dcl_instrument-relative_humidity,metbk_a_dcl_instrument-sea_surface_temperature,metbk_a_dcl_instrument-shortwave_irradiance,time,velpt_ab_dcl_instrument-eastward_velocity,velpt_ab_dcl_instrument-northward_velocity
"('0',)",9,44.63558,-124.3039,,16,16,,16,16,,16,16,,16,16,,16,16,,16,16,,29,28,481.000275673,,16,16,0.0,29,13,,16,16,,29,28,,,29,28,,29,28,3766523374.83,,29,28,14.4299810087,1010.73999023,306.606472117,2.07390765799,19.1928035086,86.3723872806,13.4694420119,510.623168528,3766523374.83,-0.209081194073,-0.429493541084
"('1',)",9,44.63558,-124.3039,,16,16,,16,16,,16,16,,16,16,,16,16,,16,16,,29,28,282.799124279,,16,16,0.0161664326986,29,13,,16,16,,29,28,,,29,28,,29,28,3766526974.83,,29,28,14.4722764171,1010.60801952,309.200012207,5.08418718648,19.2288505022,85.5870670497,13.4668423728,327.118665982,3766526974.83,-0.272684579256,-0.278145978515
"('2',)",9,44.63558,-124.3039,,16,16,,16,16,,16,16,,16,16,,16,16,,16,16,,29,28,119.593622762,,16,16,0.00580067921206,29,13,,16,16,,29,28,,,29,28,,29,28,3766530574.83,,29,28,14.0761689724,1010.34722084,308.399993896,4.12747854616,19.2280558783,87.5283262669,13.0467207272,125.140061072,3766530574.83,-0.247827730675,-0.34169074963
"('3',)",9,44.63558,-124.3039,,16,16,,16,16,,16,16,,16,16,,16,16,,16,16,,29,28,16.8562373049,,16,16,0.0156602639561,29,13,,16,16,,29,28,,,29,28,,29,28,3766534174.83,,29,28,13.7423378753,1010.5300293,312.423247564,4.41276619983,19.2595774276,88.8885136731,13.039485783,12.0211395804,3766534174.83,-0.181145211962,-0.314366687132
"('4',)",9,44.63558,-124.3039,,16,16,,16,16,,16,16,,16,16,,16,16,,16,16,,29,28,3.62972947422,,16,16,0.0169634022756,29,13,,16,16,,29,28,,,29,28,,29,28,3766537774.83,,29,28,13.5293365013,1010.98991696,318.200012207,4.16798562341,19.2600002289,89.0765338523,12.7471976135,3.72376635702,3766537774.83,-0.209627671122,-0.316632403932
"('5',)",9,44.63558,-124.3039,,16,16,,16,16,,16,16,,16,16,,16,16,,16,16,,29,28,3.7431609948,,16,16,0.013884599754,29,13,,16,16,,29,28,,,29,28,,29,28,3766541374.83,,29,28,13.3670670209,1010.9496504,324.700012207,3.93629923556,19.2700004578,89.8688315758,12.6826218487,3.90000009537,3766541374.83,-0.241318758728,-0.360776483628
"('6',)",9,44.63558,-124.3039,,16,16,,16,16,,16,16,,16,16,,16,16,,16,16,,29,28,3.91942619996,,16,16,0.0116892870548,29,13,,16,16,,29,28,,,29,28,,29,28,3766544974.83,,29,28,13.169779423,1011.36680857,340.299987793,4.01549701731,19.3080503207,90.9840257589,12.9722199147,4.09999990463,3766544974.83,-0.202649221691,-0.263508089152
"('7',)",9,44.63558,-124.3039,,16,16,,16,16,,16,16,,16,16,,16,16,,16,16,,29,28,3.96419488089,,16,16,0.0103439517603,29,13,,16,16,,29,28,,,29,28,,29,28,3766548574.83,,29,28,13.1337494295,1011.73852769,350.0,4.06603080979,19.2911669997,91.172996521,12.8239822489,4.28833734663,3766548574.83,-0.14122234706,-0.320599302454
"('8',)",9,44.63558,-124.3039,-1.85744027794,16,16,-1.79114911099,16,16,0.00214308543893,16,16,24.4001684226,16,16,5.69692337313,16,16,0.0167446198654,16,16,24.895277911,29,28,4.00049997747,0.00399234527424,16,16,0.00615791008297,29,13,-2.19552522937,16,16,8.51478855899,29,29,0.0591252336889,12.9950490444,29,29,12.6501361345,29,29,3766552174.83,4.08572375377,29,29,12.9948107181,1011.89887441,352.692081426,3.43518720997,19.3007922849,91.1966170147,12.6931106259,3.90793038501,3766552174.83,-0.177858512767,-0.32554359247
"('9',)",9,44.63558,-124.3039,-0.901676789387,16,16,-0.826503616515,16,16,0.00378671160569,16,16,11.5338981407,16,16,6.46116755507,16,16,0.0145056896433,16,16,10.9001865891,29,28,4.54684423275,0.00444820024559,16,16,0.00562844771505,29,13,-1.28505997104,16,16,8.48587318745,29,29,0.0338943558227,12.9496406378,29,29,12.7413231559,29,29,3766555774.83,3.72660701051,29,29,12.9551794641,1011.92313758,366.394134952,3.17625361183,19.2875222454,91.1259397017,12.8281881883,4.71880424405,3766555774.83,-0.261417753858,-0.246096647657
"('10',)",9,44.63558,-124.3039,0.451455826169,16,16,0.55690590677,16,16,0.00974951189429,16,16,3.45197509388,16,16,9.07038846656,16,16,0.0180222258117,16,16,-0.887461959902,29,28,4.64811870975,0.00350688187189,16,16,0.00346771138481,29,13,-0.0863395848981,16,16,8.38419061153,29,29,-0.0163532005446,12.7523046201,29,29,12.7582865886,29,29,3766559374.83,4.00612200861,29,29,12.7089306777,1011.90997314,380.001970303,4.16411769388,19.309802462,91.6871048356,12.7589702692,5.0019701805,3766559374.83,-0.149291908881,-0.210253086406
"('11',)",9,44.63558,-124.3039,3.91277116637,16,16,4.06856766325,16,16,0.0156524950348,16,16,12.8434421809,16,16,13.4243619581,16,16,0.0200063738894,16,16,1.06482136566,29,28,4.7699262236,0.00597604845045,16,16,0.00390947537476,29,13,3.1182090323,16,16,8.1665455163,29,29,-0.10205460939,12.2786296625,29,29,12.7493262078,29,29,3766562974.83,4.08627267393,29,29,12.294548912,1012.01521189,377.450980586,3.37198273846,19.3099994659,91.8957600944,12.7949933301,4.92483740524,3766562974.83,-0.085310373239,-0.275609560962
"('12',)",9,44.63558,-124.3039,9.33480139852,16,16,9.56897444067,16,16,0.0233877420361,16,16,26.4428801745,16,16,20.2321272393,16,16,0.02699973006,16,16,3.27564722132,29,28,5.21832204459,0.0129088749175,16,16,0.00609068885119,29,13,8.14051888353,16,16,7.8503026786,29,29,-0.15316904527,11.5747344525,29,29,12.5932115273,29,29,3766566574.83,4.64012706203,29,29,11.5629997253,1012.38740084,374.88132582,4.37646330382,19.310372836,92.798816738,12.671447564,5.10746714605,3766566574.83,-0.0870972093816,-0.296445207348
"('13',)",9,44.63558,-124.3039,8.41099885113,16,16,8.63319593541,16,16,0.017674302359,16,16,17.5390440124,16,16,19.2036839727,16,16,0.0225688757784,16,16,3.65812204632,29,28,12.6227212775,0.022165549618,16,16,0.0103030664519,29,13,7.2777937213,16,16,7.75483488183,29,29,-0.18063878146,11.5046989797,29,29,12.4943767191,29,29,3766570174.83,4.24592029974,29,29,11.380683534,1013.30314382,374.081198653,3.83083132709,19.3481197081,91.9598916535,12.589316733,11.5128375082,3766570174.83,0.133495643823,-0.338988862543
"('14',)",9,44.63558,-124.3039,7.95955966679,16,16,8.18143202408,16,16,0.0240028862655,16,16,-14.4895008193,16,16,19.1754213203,16,16,0.0173192632321,16,16,4.59324508838,29,28,45.0953999219,0.00922204931017,16,16,0.00393454754939,29,13,6.82801064465,16,16,7.64432484651,29,29,-0.253564743169,11.4925689915,29,29,12.5348671618,29,29,3766573774.83,3.68682086995,29,29,11.4597307133,1014.11999512,373.01761993,4.00451148251,19.3491194186,91.1130601823,12.5956169243,44.1502389053,3766573774.83,0.0912517324826,-0.427935470156
"('15',)",9,44.63558,-124.3039,5.59592229523,16,16,5.77741351741,16,16,0.0174231082552,16,16,-65.8837632892,16,16,15.6817867144,16,16,0.00894862533543,16,0,5.02033887574,29,28,91.2693812826,0.0131753412204,16,16,0.00542372364109,29,13,4.67031706208,16,16,7.51245427809,29,29,-0.475275569429,11.5543387228,29,29,12.5109207919,29,29,3766577374.83,2.54201330606,29,29,11.5556384188,1015.00864613,372.303396665,2.2023166607,19.3400001526,88.968763124,12.5280135124,84.9829556388,3766577374.83,-0.041289051724,-0.474217665381
"('16',)",9,44.63558,-124.3039,4.04618586939,16,16,4.18860517095,16,16,0.0176100641384,16,16,-104.635421181,16,16,12.3034301522,16,16,0.00511561685743,16,0,4.76561250815,29,28,125.02504944,0.000738167759309,16,16,0.000314018798559,29,13,3.31984743142,16,16,7.49270856277,29,29,-0.781630074829,11.6130524719,29,29,12.4790132028,29,29,3766580974.83,1.82292446927,29,29,11.5629997253,1015.48388067,372.384210995,0.605183849739,19.3323024964,88.3608488841,12.5214603791,129.453950303,3766580974.83,-0.112015943309,-0.350890470555
"('17',)",9,44.63558,-124.3039,3.59602785044,16,16,3.73002633292,16,16,0.0168544970445,16,16,-176.339837729,16,16,11.5679863729,16,16,0.00402135039042,16,0,5.48166757334,29,28,196.302127265,0.0,16,16,0.0,29,13,2.91263558981,16,16,7.52046389688,29,29,-0.98519774161,11.7759278135,29,29,12.6149281135,29,29,3766584574.83,1.57237019305,29,29,11.6708548596,1015.84353391,373.289960848,1.41201432252,19.3299999237,88.1871570624,12.5999000623,185.655158894,3766584574.83,-0.142264401983,-0.374374330671
"('18',)",9,44.63558,-124.3039,5.4050167984,16,16,5.62389026918,16,16,0.0275151907061,16,16,-310.388751073,16,16,18.8821364878,16,16,0.0108809262535,16,0,7.00102668743,29,28,340.560676346,0.0,16,16,0.0,29,13,4.2887620974,16,16,7.49809003483,29,29,-0.347248521793,11.9403204936,29,29,12.7562839861,29,29,3766588174.83,2.86385593865,29,29,11.9009276097,1016.11999512,371.677644018,3.15155920073,19.3299999237,86.4997484236,12.7087830185,372.405857032,3766588174.83,-0.179229462543,-0.44998131156
