obs,deployment,lat,lon,met_buoyfls,met_buoyfls_qc_executed,met_buoyfls_qc_results,met_buoyflx,met_buoyflx_qc_executed,met_buoyflx_qc_results,met_frshflx,met_frshflx_qc_executed,met_frshflx_qc_results,met_heatflx,met_heatflx_qc_executed,met_heatflx_qc_results,met_latnflx,met_latnflx_qc_executed,met_latnflx_qc_results,met_mommflx,met_mommflx_qc_executed,met_mommflx_qc_results,met_netlirr,met_netlirr_qc_executed,met_netlirr_qc_results,met_netsirr_hourly,met_rainflx,met_rainflx_qc_executed,met_rainflx_qc_results,met_rainrte,met_rainrte_qc_executed,met_rainrte_qc_results,met_sensflx,met_sensflx_qc_executed,met_sensflx_qc_results,met_sphum2m,met_sphum2m_qc_executed,met_sphum2m_qc_results,met_stablty,met_tempa2m,met_tempa2m_qc_executed,met_tempa2m_qc_results,met_tempskn,met_tempskn_qc_executed,met_tempskn_qc_results,met_timeflx,met_wind10m,met_wind10m_qc_executed,met_wind10m_qc_results,metbk_a_dcl_instrument-air_temperature,metbk_a_dcl_instrument-barometric_pressure,metbk_a_dcl_instrument-longwave_irradiance,metbk_a_dcl_instrument-met_relwind_speed,metbk_a_dcl_instrument-precipitation,metbk_a_dcl_instrument-relative_humidity,metbk_a_dcl_instrument-sea_surface_temperature,metbk_a_dcl_instrument-shortwave_irradiance,time,velpt_ab_dcl_instrument-eastward_velocity,velpt_ab_dcl_instrument-northward_velocity
"('0',)",8,44.6395,-124.3015,,16,16,,16,16,,16,16,,16,16,,16,16,,16,16,,29,28,179.642949874,,16,16,0.0,29,13,,16,16,,29,28,,,29,28,,29,28,3763758554.84,,29,28,9.95899963379,1016.14306857,353.941957762,5.55789881652,20.3299999237,96.4423176282,11.0419998169,120.459842038,3763758554.84,0.227828340717,0.228152318365
"('1',)",8,44.6395,-124.3015,,16,16,,16,16,,16,16,,16,16,,16,16,,16,16,,29,28,62.3526748438,,16,16,0.0777348440202,29,13,,16,16,,29,28,,,29,28,,29,28,3763762154.84,,29,28,10.1163715622,1016.07118802,351.299987793,5.8873909862,20.3770669331,92.6752140706,11.0230783089,82.8136660021,3763762154.84,0.207588349944,0.162819110105
"('2',)",8,44.6395,-124.3015,,16,16,,16,16,,16,16,,16,16,,16,16,,16,16,,29,28,22.130618809,,16,16,0.0163025031656,29,13,,16,16,,29,28,,,29,28,,29,28,3763765754.84,,29,28,10.2220001221,1016.60728214,352.100006104,5.48092625133,20.3815647225,90.7812281382,11.0461560931,16.1634717845,3763765754.84,0.229722572268,0.0736084419981
"('3',)",8,44.6395,-124.3015,,16,16,,16,16,,16,16,,16,16,,16,16,,16,16,,29,28,3.3911557318,,16,16,0.00465121617679,29,13,,16,16,,29,28,,,29,28,,29,28,3763769354.84,,29,28,10.3085876118,1016.73999023,344.971254317,5.55101543998,20.4077249025,93.1778532322,11.0457421649,3.42575042812,3763769354.84,0.184619470266,0.0269534686009
"('4',)",8,44.6395,-124.3015,,16,16,,16,16,,16,16,,16,16,,16,16,,16,16,,29,28,3.39727499324,,16,16,0.00137977547984,29,13,,16,16,,29,28,,,29,28,,29,28,3763772954.84,,29,28,10.26968616,1017.63051654,349.738697081,5.89805808069,20.4133576196,93.0102999552,11.013999939,3.83284617187,3763772954.84,0.125865493271,0.0493441226656
"('5',)",8,44.6395,-124.3015,,16,16,,16,16,,16,16,,16,16,,16,16,,16,16,,29,28,3.67428811421,,16,16,0.00532484485605,29,13,,16,16,,29,28,,,29,28,,29,28,3763776554.84,,29,28,10.103504273,1018.7329706,350.164917098,7.43703626665,20.4300003052,92.7416243839,11.0019497476,3.68997304613,3763776554.84,0.117697258355,0.0358562794815
"('6',)",8,44.6395,-124.3015,,16,16,,16,16,,16,16,,16,16,,16,16,,16,16,,29,28,3.29045901418,,16,16,0.0,29,13,,16,16,,29,28,,,29,28,,29,28,3763780154.84,,29,28,10.5076704918,1019.38229523,340.097813194,6.89337484575,20.4231869418,85.7487366326,10.979681038,3.63186787637,3763780154.84,0.0954498420405,-0.014653931063
"('7',)",8,44.6395,-124.3015,,16,16,,16,16,,16,16,,16,16,,16,16,,16,16,,29,28,3.12795000976,,16,16,0.0,29,13,,16,16,,29,28,,,29,28,,29,28,3763783754.84,,29,28,10.5367364154,1019.91081099,339.214373517,9.53075453536,20.4097604831,80.9210753311,10.9550358306,3.29999995232,3763783754.84,0.110259336727,-0.0836952861418
"('8',)",8,44.6395,-124.3015,9.39995989604,16,16,9.92368675626,16,16,0.066186956215,16,16,73.1428610719,16,16,45.5005727319,16,16,0.152452751458,16,16,24.2768947531,29,28,3.36355932203,0.0,16,16,0.0,29,13,6.72895290892,16,16,6.65796593428,29,29,-0.0120970543851,10.4374805168,29,29,10.891599162,29,29,3763787354.84,9.62165354425,29,29,10.3931970188,1020.6121473,346.210171967,8.07688978803,20.3782633316,82.2622917249,10.9544135057,3.59999990463,3763787354.84,0.0714739412264,-0.0883191735751
"('9',)",8,44.6395,-124.3015,17.0231583311,16,16,17.5907965337,16,16,0.0718913918752,16,16,87.9344200528,16,16,49.4225353665,16,16,0.122055015776,16,16,28.1636811808,29,28,3.77999999261,0.0,16,16,0.0,29,13,14.1282034982,16,16,6.43341751648,29,29,-0.02996815276,9.85801816395,29,29,10.8617522193,29,29,3763790954.84,8.76162129123,29,29,9.1211127854,1021.14602762,344.260025129,9.05368719149,20.3222833877,85.0701167104,10.9420003891,3.70570914363,3763790954.84,0.0444526065759,-0.0990872999455
