obs,deployment,lat,lon,met_buoyfls,met_buoyfls_qc_executed,met_buoyfls_qc_results,met_buoyflx,met_buoyflx_qc_executed,met_buoyflx_qc_results,met_frshflx,met_frshflx_qc_executed,met_frshflx_qc_results,met_heatflx,met_heatflx_qc_executed,met_heatflx_qc_results,met_latnflx,met_latnflx_qc_executed,met_latnflx_qc_results,met_mommflx,met_mommflx_qc_executed,met_mommflx_qc_results,met_netlirr,met_netlirr_qc_executed,met_netlirr_qc_results,met_netsirr_hourly,met_rainflx,met_rainflx_qc_executed,met_rainflx_qc_results,met_rainrte,met_rainrte_qc_executed,met_rainrte_qc_results,met_sensflx,met_sensflx_qc_executed,met_sensflx_qc_results,met_sphum2m,met_sphum2m_qc_executed,met_sphum2m_qc_results,met_stablty,met_tempa2m,met_tempa2m_qc_executed,met_tempa2m_qc_results,met_tempskn,met_tempskn_qc_executed,met_tempskn_qc_results,met_timeflx,met_wind10m,met_wind10m_qc_executed,met_wind10m_qc_results,metbk_a_dcl_instrument-air_temperature,metbk_a_dcl_instrument-barometric_pressure,metbk_a_dcl_instrument-longwave_irradiance,metbk_a_dcl_instrument-met_relwind_speed,metbk_a_dcl_instrument-precipitation,metbk_a_dcl_instrument-relative_humidity,metbk_a_dcl_instrument-sea_surface_temperature,metbk_a_dcl_instrument-shortwave_irradiance,time,velpt_ab_dcl_instrument-eastward_velocity,velpt_ab_dcl_instrument-northward_velocity
"('0',)",8,44.6395,-124.3015,,16,16,,16,16,,16,16,,16,16,,16,16,,16,16,,29,28,28.7310985623,,16,16,0.0,29,13,,16,16,,29,28,,,29,28,,29,28,3753044987.61,,29,28,9.08100032806,1015.01976979,255.899993896,7.20347689492,13.5813940982,56.4257873231,10.3474301786,22.7230628743,3753044987.61,-0.137913323604,0.120300985969
"('1',)",8,44.6395,-124.3015,,16,16,,16,16,,16,16,,16,16,,16,16,,16,16,,29,28,1.91204998085,,16,16,0.0,29,13,,16,16,,29,28,,,29,28,,29,28,3753048587.61,,29,28,8.49471150525,1014.85768669,254.931875638,7.78161341708,13.521594332,56.5083119398,10.3235652464,2.08406002205,3753048587.61,-0.0684180867004,0.0990055014985
"('2',)",8,44.6395,-124.3015,,16,16,,16,16,,16,16,,16,16,,16,16,,16,16,,29,28,1.86637497371,,16,16,0.0,29,13,,16,16,,29,28,,,29,28,,29,28,3753052187.61,,29,28,8.11318700305,1015.14831603,253.502440315,6.12280713824,13.5100815737,54.4404460157,10.305991626,2.0,3753052187.61,0.00484275270123,0.0788964838169
"('3',)",8,44.6395,-124.3015,,16,16,,16,16,,16,16,,16,16,,16,16,,16,16,,29,28,1.79077497634,,16,16,0.0,29,13,,16,16,,29,28,,,29,28,,29,28,3753055787.61,,29,28,7.72833433159,1015.17075052,252.63704647,5.05186907089,13.4859259696,58.225794279,10.3103329461,1.89999997616,3753055787.61,-0.0262567277832,0.0775439049683
"('4',)",8,44.6395,-124.3015,,16,16,,16,16,,16,16,,16,16,,16,16,,16,16,,29,28,1.90259996358,,16,16,0.0,29,13,,16,16,,29,28,,,29,28,,29,28,3753059387.61,,29,28,7.0639340825,1015.28888839,252.47976586,6.14357277788,13.4898441207,57.8666510165,10.3038909485,1.80155642137,3753059387.61,-0.050373141271,0.0688058773525
"('5',)",8,44.6395,-124.3015,,16,16,,16,16,,16,16,,16,16,,16,16,,16,16,,29,28,2.10577500451,,16,16,0.0,29,13,,16,16,,29,28,,,29,28,,29,28,3753062987.61,,29,28,6.83151044004,1015.39977906,251.868425075,7.81470972549,13.470000267,59.5872317737,10.2980003357,2.35684228739,3753062987.61,-0.04555572607,-0.0209430603714
"('6',)",8,44.6395,-124.3015,,16,16,,16,16,,16,16,,16,16,,16,16,,16,16,,29,28,2.26642502028,,16,16,0.0,29,13,,16,16,,29,28,,,29,28,,29,28,3753066587.61,,29,28,6.61749672983,1015.14535535,250.758579411,8.55468514554,13.4638674131,60.4285724018,10.2836796793,2.46132717256,3753066587.61,-0.108304120382,0.0191139265046
"('7',)",8,44.6395,-124.3015,,16,16,,16,16,,16,16,,16,16,,16,16,,16,16,,29,28,2.19397501802,,16,16,0.0,29,13,,16,16,,29,28,,,29,28,,29,28,3753070187.61,,29,28,6.5974120097,1015.66995277,250.771753742,8.58257344885,13.4514123286,61.9547006612,10.2661468663,2.20000004768,3753070187.61,-0.198188928819,0.0237656500953
"('8',)",8,44.6395,-124.3015,57.5302250886,16,16,58.9954736851,16,16,0.185658548273,16,16,287.651742948,16,16,129.205762679,16,16,0.121306730872,16,16,110.599968364,29,28,2.22862501878,0.0171796772091,16,16,0.00216663678487,29,13,50.0574572462,16,16,3.8643977913,29,29,-0.102151005996,6.57556426693,29,29,10.0092666529,29,29,3753073787.61,8.46946710203,29,29,6.44066941003,1015.21648406,250.014954382,8.57849317308,13.4399995804,62.9154202413,10.2628500269,2.40000009537,3753073787.61,-0.252724154192,0.075832136564
"('9',)",8,44.6395,-124.3015,61.5586481532,16,16,63.0626669688,16,16,0.192891140656,16,16,295.638132845,16,16,132.689409013,16,16,0.132717766519,16,16,111.325421678,29,28,2.26485004056,0.0,16,16,0.0,29,13,53.8881521939,16,16,3.89081020825,29,29,-0.0955226914924,6.44404665369,29,29,10.0234211858,29,29,3753077387.61,8.76896046778,29,29,6.32706979814,1015.06441671,250.044010161,8.99806055918,13.4399995804,65.4405485816,10.2858911398,2.40000009537,3753077387.61,-0.250147674352,0.0830082727627
