obs,deployment,lat,lon,met_buoyfls,met_buoyfls_qc_executed,met_buoyfls_qc_results,met_buoyflx,met_buoyflx_qc_executed,met_buoyflx_qc_results,met_frshflx,met_frshflx_qc_executed,met_frshflx_qc_results,met_heatflx,met_heatflx_qc_executed,met_heatflx_qc_results,met_latnflx,met_latnflx_qc_executed,met_latnflx_qc_results,met_mommflx,met_mommflx_qc_executed,met_mommflx_qc_results,met_netlirr,met_netlirr_qc_executed,met_netlirr_qc_results,met_netsirr_hourly,met_rainflx,met_rainflx_qc_executed,met_rainflx_qc_results,met_rainrte,met_rainrte_qc_executed,met_rainrte_qc_results,met_sensflx,met_sensflx_qc_executed,met_sensflx_qc_results,met_sphum2m,met_sphum2m_qc_executed,met_sphum2m_qc_results,met_stablty,met_tempa2m,met_tempa2m_qc_executed,met_tempa2m_qc_results,met_tempskn,met_tempskn_qc_executed,met_tempskn_qc_results,met_timeflx,met_wind10m,met_wind10m_qc_executed,met_wind10m_qc_results,metbk_a_dcl_instrument-air_temperature,metbk_a_dcl_instrument-barometric_pressure,metbk_a_dcl_instrument-longwave_irradiance,metbk_a_dcl_instrument-met_relwind_speed,metbk_a_dcl_instrument-precipitation,metbk_a_dcl_instrument-relative_humidity,metbk_a_dcl_instrument-sea_surface_temperature,metbk_a_dcl_instrument-shortwave_irradiance,time,velpt_ab_dcl_instrument-eastward_velocity,velpt_ab_dcl_instrument-northward_velocity
"('0',)",7,44.38,-124.95,,16,16,,16,16,,16,16,,16,16,,16,16,,16,16,,29,28,264.829950336,,16,16,0.0,29,13,,16,16,,29,28,,,29,28,,29,28,3764622576.99,,29,28,12.2005037163,1020.49960924,340.200012207,3.05194749574,19.2199993134,89.8019810563,12.1351729194,349.976596873,3764622576.99,-0.628149073393,-0.0164334433851
"('1',)",7,44.38,-124.95,,16,16,,16,16,,16,16,,16,16,,16,16,,16,16,,29,28,109.463533283,,16,16,0.0,29,13,,16,16,,29,28,,,29,28,,29,28,3764626176.99,,29,28,11.7896492585,1020.13236415,326.02986142,4.05758009822,19.1920621703,90.5750094915,11.9047319061,87.2443106507,3764626176.99,-0.517077324179,-0.222894790256
"('2',)",7,44.38,-124.95,,16,16,,16,16,,16,16,,16,16,,16,16,,16,16,,29,28,40.17825003,,16,16,0.0,29,13,,16,16,,29,28,,,29,28,,29,28,3764629776.99,,29,28,11.7574921472,1019.62492206,314.327389772,4.24359154692,19.1692740184,91.1060198102,11.9488550916,43.6838327495,3764629776.99,-0.483103372631,-0.203536431658
"('3',)",7,44.38,-124.95,,16,16,,16,16,,16,16,,16,16,,16,16,,16,16,,29,28,4.76279999024,,16,16,0.0,29,13,,16,16,,29,28,,,29,28,,29,28,3764633376.99,,29,28,11.6434241205,1019.26725953,331.002638501,3.46952259722,19.1399993896,91.3602520856,11.8482248251,3.62251607135,3764633376.99,-0.580855905214,-0.0132880866232
"('4',)",7,44.38,-124.95,,16,16,,16,16,,16,16,,16,16,,16,16,,16,16,,29,28,4.28872496545,,16,16,0.0,29,13,,16,16,,29,28,,,29,28,,29,28,3764636976.99,,29,28,11.7130002975,1019.56168488,371.700012207,2.93320266384,19.1103621269,91.0998900743,11.8009273404,4.69879470617,3764636976.99,-0.45341080451,0.138619658903
"('5',)",7,44.38,-124.95,,16,16,,16,16,,16,16,,16,16,,16,16,,16,16,,29,28,4.21245755838,,16,16,0.0,29,13,,16,16,,29,28,,,29,28,,29,28,3764640576.99,,29,28,11.6822301736,1019.15002441,365.713420405,3.06980440396,19.1109624988,91.033996582,11.6929998398,4.60961855939,3764640576.99,-0.465295371803,0.176775891695
"('6',)",7,44.38,-124.95,,16,16,,16,16,,16,16,,16,16,,16,16,,16,16,,29,28,3.95970487962,,16,16,0.0,29,13,,16,16,,29,28,,,29,28,,29,28,3764644176.99,,29,28,11.5780000687,1018.79565739,370.600006104,2.27647076688,19.1259026945,91.2638934862,11.6420001984,4.62048370131,3764644176.99,-0.327758115202,0.0286877292421
"('7',)",7,44.38,-124.95,,16,16,,16,16,,16,16,,16,16,,16,16,,16,16,,29,28,4.41787495494,,16,16,0.00149719676033,29,13,,16,16,,29,28,,,29,28,,29,28,3764647776.99,,29,28,11.4943218549,1018.34544455,369.945346732,0.965970864441,19.1231835505,91.5098165627,11.6556816841,4.96816757452,3764647776.99,0.192828699721,0.0141638221626
"('8',)",7,44.38,-124.95,0.533884176255,16,16,0.58609717902,16,16,0.00657251131813,16,16,0.755932805658,16,16,4.51523293347,16,16,0.00397632686057,16,16,0.564227077633,29,28,4.59112506759,0.0,16,16,0.0,29,13,0.26759786215,16,16,7.68925580955,29,29,-0.165776700744,11.5363444465,29,29,11.640901476,29,29,3764651376.99,1.71320248619,29,29,11.535137512,1018.26292167,371.905694312,1.41586033531,19.0978862027,91.5800974473,11.670999527,4.85771742717,3764651376.99,-0.0168239802108,-0.26141741965
"('9',)",7,44.38,-124.95,4.51297401614,16,16,4.66160512134,16,16,0.0187445203517,16,16,12.276152279,16,16,12.8775344674,16,16,0.0187970462852,16,16,0.105637419883,29,28,4.46197498798,0.0,16,16,0.0,29,13,3.75495537965,16,16,7.48507693183,29,29,-0.129393914155,11.0306580109,29,29,11.6037775056,29,29,3764654976.99,3.91964983167,29,29,10.9230003357,1017.81612754,372.325593084,3.39585540029,19.1091471332,92.1767701923,11.6378288555,4.60853447252,3764654976.99,-0.0856920547898,-0.218619132852
