obs,deployment,lat,lon,met_buoyfls,met_buoyfls_qc_executed,met_buoyfls_qc_results,met_buoyflx,met_buoyflx_qc_executed,met_buoyflx_qc_results,met_frshflx,met_frshflx_qc_executed,met_frshflx_qc_results,met_heatflx,met_heatflx_qc_executed,met_heatflx_qc_results,met_latnflx,met_latnflx_qc_executed,met_latnflx_qc_results,met_mommflx,met_mommflx_qc_executed,met_mommflx_qc_results,met_netlirr,met_netlirr_qc_executed,met_netlirr_qc_results,met_netsirr_hourly,met_rainflx,met_rainflx_qc_executed,met_rainflx_qc_results,met_rainrte,met_rainrte_qc_executed,met_rainrte_qc_results,met_sensflx,met_sensflx_qc_executed,met_sensflx_qc_results,met_sphum2m,met_sphum2m_qc_executed,met_sphum2m_qc_results,met_stablty,met_tempa2m,met_tempa2m_qc_executed,met_tempa2m_qc_results,met_tempskn,met_tempskn_qc_executed,met_tempskn_qc_results,met_timeflx,met_wind10m,met_wind10m_qc_executed,met_wind10m_qc_results,metbk_a_dcl_instrument-air_temperature,metbk_a_dcl_instrument-barometric_pressure,metbk_a_dcl_instrument-longwave_irradiance,metbk_a_dcl_instrument-met_relwind_speed,metbk_a_dcl_instrument-precipitation,metbk_a_dcl_instrument-relative_humidity,metbk_a_dcl_instrument-sea_surface_temperature,metbk_a_dcl_instrument-shortwave_irradiance,time,velpt_ab_dcl_instrument-eastward_velocity,velpt_ab_dcl_instrument-northward_velocity
"('0',)",6,44.36608,-124.93985,,16,16,,16,16,,16,16,,16,16,,16,16,,16,16,,29,28,395.388002884,,16,16,0.0,29,13,,16,16,,29,28,,,29,28,,29,28,3745094677.5,,29,28,14.3921939998,1015.15770292,291.142209666,6.6543843657,45.5542202372,91.1365308891,12.9034582819,442.54772048,3745094677.5,-0.0209770945087,-0.398978888667
"('1',)",6,44.36608,-124.93985,,16,16,,16,16,,16,16,,16,16,,16,16,,16,16,,29,28,199.12331214,,16,16,0.0,29,13,,16,16,,29,28,,,29,28,,29,28,3745098277.5,,29,28,14.4223288573,1014.85391595,289.532868757,5.80708823495,45.5621914713,90.6622737968,12.7365531156,275.970138711,3745098277.5,-0.126392710992,-0.373432701238
"('2',)",6,44.36608,-124.93985,,16,16,,16,16,,16,16,,16,16,,16,16,,16,16,,29,28,56.0070001602,,16,16,0.0,29,13,,16,16,,29,28,,,29,28,,29,28,3745101877.5,,29,28,14.3617957212,1014.34158123,290.950628168,6.1861397328,45.4560687804,91.1234386837,12.7090248476,110.425238904,3745101877.5,-0.247304056954,-0.235663642129
"('3',)",6,44.36608,-124.93985,,16,16,,16,16,,16,16,,16,16,,16,16,,16,16,,29,28,9.1559999299,,16,16,0.165554894341,29,13,,16,16,,29,28,,,29,28,,29,28,3745105477.5,,29,28,14.2673786426,1014.11999512,293.344198359,6.54555660089,45.5457767638,91.6260431991,12.7279996872,18.1695464533,3745105477.5,-0.214528001209,-0.181833005679
"('4',)",6,44.36608,-124.93985,,16,16,,16,16,,16,16,,16,16,,16,16,,16,16,,29,28,6.10049993992,,16,16,0.114445580377,29,13,,16,16,,29,28,,,29,28,,29,28,3745109077.5,,29,28,14.2553310865,1014.00182339,295.469441741,7.00798207356,45.6588961407,91.4879487055,12.7175975051,5.86429875736,3745109077.5,-0.205144291576,-0.104068515046
"('5',)",6,44.36608,-124.93985,,16,16,,16,16,,16,16,,16,16,,16,16,,16,16,,29,28,6.10469994593,,16,16,0.0504435221354,29,13,,16,16,,29,28,,,29,28,,29,28,3745112677.5,,29,28,14.1717434003,1014.09411699,298.53092297,5.4789055582,45.7469078209,91.7200423171,12.7845855999,5.96496698099,3745112677.5,-0.240304697877,-0.0801953278225
"('6',)",6,44.36608,-124.93985,,16,16,,16,16,,16,16,,16,16,,16,16,,16,16,,29,28,6.13068745494,,16,16,0.0502508163452,29,13,,16,16,,29,28,,,29,28,,29,28,3745116277.5,,29,28,14.037417354,1013.6730786,297.320048374,6.76490943827,45.7931141634,91.1105008097,12.8346436649,5.96438760311,3745116277.5,-0.215670593703,-0.0753277321044
"('7',)",6,44.36608,-124.93985,,16,16,,16,16,,16,16,,16,16,,16,16,,16,16,,29,28,6.14249989986,,16,16,0.0526378419664,29,13,,16,16,,29,28,,,29,28,,29,28,3745119877.5,,29,28,14.0659432335,1013.30871328,125.790007732,6.62896165856,45.8404212974,89.4484497777,12.7918596393,6.02253938254,3745119877.5,-0.145603021449,-0.109300628565
"('8',)",6,44.36608,-124.93985,,16,16,,16,16,,16,16,,16,16,,16,16,,16,16,,29,28,6.0375,,16,16,0.0533332824707,29,13,,16,16,,29,28,,,29,28,,29,28,3745123477.5,,29,28,14.033410198,1013.38183947,294.506354443,5.56487567332,45.9020223654,88.5305477992,12.7958439306,5.80634940209,3745123477.5,-0.115644157907,-0.131618996155
"('9',)",6,44.36608,-124.93985,-11.3741572539,16,16,-11.3309608345,16,16,-0.0734986337659,16,16,67.8511241892,16,16,3.69950324965,16,16,0.0472781652123,16,16,81.7434214385,29,28,5.99550004005,-0.00184146577037,16,16,0.0788896348741,29,13,-11.5944589931,16,16,8.76284496886,29,29,0.0784954561976,13.8753332555,29,29,12.6978048197,29,29,3745127077.5,6.65717347727,29,29,13.9880182466,1013.09874556,294.564901725,5.6855788325,45.9619632321,88.4079563975,12.8006187025,5.86489309678,3745127077.5,-0.126563333501,-0.0908470715012
