obs,deployment,lat,lon,met_buoyfls,met_buoyfls_qc_executed,met_buoyfls_qc_results,met_buoyflx,met_buoyflx_qc_executed,met_buoyflx_qc_results,met_frshflx,met_frshflx_qc_executed,met_frshflx_qc_results,met_heatflx,met_heatflx_qc_executed,met_heatflx_qc_results,met_latnflx,met_latnflx_qc_executed,met_latnflx_qc_results,met_mommflx,met_mommflx_qc_executed,met_mommflx_qc_results,met_netlirr,met_netlirr_qc_executed,met_netlirr_qc_results,met_netsirr_hourly,met_rainflx,met_rainflx_qc_executed,met_rainflx_qc_results,met_rainrte,met_rainrte_qc_executed,met_rainrte_qc_results,met_sensflx,met_sensflx_qc_executed,met_sensflx_qc_results,met_sphum2m,met_sphum2m_qc_executed,met_sphum2m_qc_results,met_stablty,met_tempa2m,met_tempa2m_qc_executed,met_tempa2m_qc_results,met_tempskn,met_tempskn_qc_executed,met_tempskn_qc_results,met_timeflx,met_wind10m,met_wind10m_qc_executed,met_wind10m_qc_results,metbk_a_dcl_instrument-air_temperature,metbk_a_dcl_instrument-barometric_pressure,metbk_a_dcl_instrument-longwave_irradiance,metbk_a_dcl_instrument-met_relwind_speed,metbk_a_dcl_instrument-precipitation,metbk_a_dcl_instrument-relative_humidity,metbk_a_dcl_instrument-sea_surface_temperature,metbk_a_dcl_instrument-shortwave_irradiance,time,velpt_ab_dcl_instrument-eastward_velocity,velpt_ab_dcl_instrument-northward_velocity
"('0',)",6,44.36608,-124.93985,,16,16,,16,16,,16,16,,16,16,,16,16,,16,16,,29,28,120.708000641,,16,16,0.0,29,13,,16,16,,29,28,,,29,28,,29,28,3743366675.47,,29,28,16.5730430483,1014.51914594,368.146518903,1.18394572145,47.0299987793,92.0246203588,15.9123208246,155.264375043,3743366675.47,-0.148612150098,-0.183201266806
"('1',)",6,44.36608,-124.93985,,16,16,,16,16,,16,16,,16,16,,16,16,,16,16,,29,28,57.834000721,,16,16,0.0,29,13,,16,16,,29,28,,,29,28,,29,28,3743370275.47,,29,28,16.4575836488,1014.88505491,369.004135335,1.33795846595,46.9453581948,92.8628233857,15.9955931274,82.0428875214,3743370275.47,-0.169052537614,-0.082193002243
"('2',)",6,44.36608,-124.93985,,16,16,,16,16,,16,16,,16,16,,16,16,,16,16,,29,28,22.5119997597,,16,16,0.050000084771,29,13,,16,16,,29,28,,,29,28,,29,28,3743373875.47,,29,28,16.2831704368,1014.75872584,369.277471057,1.8501771954,46.9819716898,93.5618592361,15.8936919859,33.9846766602,3743373875.47,-0.0824715570652,0.0283162654562
"('3',)",6,44.36608,-124.93985,,16,16,,16,16,,16,16,,16,16,,16,16,,16,16,,29,28,8.95649991989,,16,16,0.136666615804,29,13,,16,16,,29,28,,,29,28,,29,28,3743377475.47,,29,28,16.1910598963,1014.88000488,369.111317766,2.61195528741,47.0892821124,94.2126778505,15.735079649,12.541947943,3743377475.47,-0.041108167554,0.0629735897795
"('4',)",6,44.36608,-124.93985,,16,16,,16,16,,16,16,,16,16,,16,16,,16,16,,29,28,7.3048499279,,16,16,0.0955558353,29,13,,16,16,,29,28,,,29,28,,29,28,3743381075.47,,29,28,16.3456793486,1015.29265574,368.326955038,3.96225297437,47.2219138581,90.5077972403,15.4696361715,7.95389596292,3743381075.47,-0.0208832551892,0.0396611347966
"('5',)",6,44.36608,-124.93985,,16,16,,16,16,,16,16,,16,16,,16,16,,16,16,,29,28,7.35,,16,16,0.0322225358751,29,13,,16,16,,29,28,,,29,28,,29,28,3743384675.47,,29,28,16.3227705003,1015.7218355,368.384406509,3.74575088376,47.2573389385,88.7267286978,15.3412415762,7.65779306776,3743384675.47,0.0367039052593,-0.0426607097788
"('6',)",6,44.36608,-124.93985,,16,16,,16,16,,16,16,,16,16,,16,16,,16,16,,29,28,7.0284375,,16,16,0.0,29,13,,16,16,,29,28,,,29,28,,29,28,3743388275.47,,29,28,16.2001597329,1016.02036776,367.334589112,4.85981973827,47.2442319593,89.5720397174,15.1998867936,7.55385961064,3743388275.47,0.0229297676154,-0.0784532397776
"('7',)",6,44.36608,-124.93985,,16,16,,16,16,,16,16,,16,16,,16,16,,16,16,,29,28,7.25549988985,,16,16,0.0466664632161,29,13,,16,16,,29,28,,,29,28,,29,28,3743391875.47,,29,28,15.7665684986,1016.16042531,366.760470125,3.54106589249,47.3046520748,93.7070120741,15.2889252261,7.64224849114,3743391875.47,-0.0258969983679,-0.0659465535495
"('8',)",6,44.36608,-124.93985,,16,16,,16,16,,16,16,,16,16,,16,16,,16,16,,29,28,7.36050009012,,16,16,0.0,29,13,,16,16,,29,28,,,29,28,,29,28,3743395475.47,,29,28,15.7001637432,1016.30552702,366.646543906,3.38872640859,47.2868973387,94.8416948557,15.3581120567,7.80000019073,3743395475.47,-0.0100225820482,-0.0548752920576
"('9',)",6,44.36608,-124.93985,-7.49897786217,16,16,-7.36833962874,16,16,-0.0221562596023,16,16,28.7385520071,16,16,11.075975204,16,16,0.0320750982488,16,16,33.1975030127,29,28,7.3899000721,0.0202067151679,16,16,0.0383339352078,29,13,-8.16523285268,16,16,9.88898097428,29,29,0.0904328859472,16.1291055027,29,29,15.158640709,29,29,3743399075.47,5.69894093995,29,29,16.0720545011,1016.32000732,358.267050702,4.48690174103,47.3226789322,89.0366860008,15.2870389703,7.85773988649,3743399075.47,0.0581569050764,-0.0970175950345
"('10',)",6,44.36608,-124.93985,-8.57145987974,16,16,-8.42528230845,16,16,0.0181008507795,16,16,24.8159395168,16,16,12.3939577726,16,16,0.0342157874374,16,16,28.9563846136,29,28,7.21743737608,0.0,16,16,0.0,29,13,-9.31696549336,16,16,9.77273875223,29,29,0.093866703542,16.1361757615,29,29,15.0592763678,29,29,3743402675.47,5.87777911246,29,29,16.2320460855,1016.50048083,361.742870652,4.87045931776,47.2606494627,85.3267062716,15.1285386619,7.74220765272,3743402675.47,0.0922308247671,-0.20934248084
"('11',)",6,44.36608,-124.93985,-6.29799722298,16,16,-6.11263082831,16,16,0.0122657126982,16,16,30.2054846407,16,16,15.71745816,16,16,0.0395886208392,16,16,28.8523532261,29,28,7.12949995995,0.00853905032709,16,16,0.010694609748,29,13,-7.24336583583,16,16,9.82866444605,29,29,0.0547789834237,16.0885597206,29,29,15.3100884802,29,29,3743406275.47,6.07653533988,29,29,16.1801274919,1016.81506251,360.830930205,5.11482812564,47.2299995422,85.6410844332,15.2894207157,7.54225422363,3743406275.47,0.0043510114339,-0.285580106908
"('12',)",6,44.36608,-124.93985,-6.77707914721,16,16,-6.5025436973,16,16,0.0340124041136,16,16,37.8573317533,16,16,23.2838624737,16,16,0.0575992327145,16,16,29.9746790912,29,28,7.22399986982,0.0,16,16,0.0,29,13,-8.17720994179,16,16,9.60855934442,29,29,0.0332405181597,16.0358730067,29,29,15.277697462,29,29,3743409875.47,6.96772795636,29,29,16.0861786838,1016.86493995,362.344038854,6.10426263504,47.1653570445,85.2555636848,15.3768098124,7.52678534694,3743409875.47,-0.151060564363,-0.292394916978
"('13',)",6,44.36608,-124.93985,-8.09097560304,16,16,-7.76866728567,16,16,0.039933107077,16,16,42.7390944508,16,16,27.3397685997,16,16,0.0685498752313,16,16,35.1720738127,29,28,10.0379999399,0.0,16,16,0.0,29,13,-9.7347480216,16,16,9.44151776508,29,29,0.0305966416129,16.0154532496,29,29,15.1678558104,29,29,3743413475.47,7.44722312685,29,29,16.0943632363,1017.13121595,359.736334001,6.39020058447,47.0707264421,83.0993702013,15.2694041067,9.20092725215,3743413475.47,-0.187786897122,-0.291586605296
"('14',)",6,44.36608,-124.93985,-5.42934234753,16,16,-5.18082593483,16,16,0.0308146452436,16,16,-1.5890260833,16,16,21.0976519317,16,16,0.0470372276629,16,16,29.8005975767,29,28,45.7904995394,0.0,16,16,0.0,29,13,-6.69677605232,16,16,9.52050448401,29,29,0.0359535329826,15.7997107893,29,29,15.1323128674,29,29,3743417075.47,6.42744969207,29,29,15.9248491588,1017.74757542,359.970360792,5.73546223386,46.9564821474,84.1692202943,15.2287480539,32.4144651443,3743417075.47,-0.24749489716,-0.285324389515
"('15',)",6,44.36608,-124.93985,-6.80467194411,16,16,-6.5715250896,16,16,0.0289083168643,16,16,-82.948763594,16,16,19.7953603705,16,16,0.0459933047299,16,16,32.3940982995,29,28,127.144501362,0.0,16,16,0.0,29,13,-7.99372090209,16,16,9.46021257471,29,29,0.0471565533873,15.7913163287,29,29,14.9821750556,29,29,3743420675.47,6.42459249518,29,29,15.8082265503,1018.31626755,360.19594067,5.65591908722,46.8669098105,84.722933538,15.075033894,95.5131682246,3743420675.47,-0.298536054998,-0.201272172362
