obs,deployment,lat,lon,met_buoyfls,met_buoyfls_qc_executed,met_buoyfls_qc_results,met_buoyflx,met_buoyflx_qc_executed,met_buoyflx_qc_results,met_frshflx,met_frshflx_qc_executed,met_frshflx_qc_results,met_heatflx,met_heatflx_qc_executed,met_heatflx_qc_results,met_latnflx,met_latnflx_qc_executed,met_latnflx_qc_results,met_mommflx,met_mommflx_qc_executed,met_mommflx_qc_results,met_netlirr,met_netlirr_qc_executed,met_netlirr_qc_results,met_netsirr_hourly,met_rainflx,met_rainflx_qc_executed,met_rainflx_qc_results,met_rainrte,met_rainrte_qc_executed,met_rainrte_qc_results,met_sensflx,met_sensflx_qc_executed,met_sensflx_qc_results,met_sphum2m,met_sphum2m_qc_executed,met_sphum2m_qc_results,met_stablty,met_tempa2m,met_tempa2m_qc_executed,met_tempa2m_qc_results,met_tempskn,met_tempskn_qc_executed,met_tempskn_qc_results,met_timeflx,met_wind10m,met_wind10m_qc_executed,met_wind10m_qc_results,metbk_a_dcl_instrument-air_temperature,metbk_a_dcl_instrument-barometric_pressure,metbk_a_dcl_instrument-longwave_irradiance,metbk_a_dcl_instrument-met_relwind_speed,metbk_a_dcl_instrument-precipitation,metbk_a_dcl_instrument-relative_humidity,metbk_a_dcl_instrument-sea_surface_temperature,metbk_a_dcl_instrument-shortwave_irradiance,time,velpt_ab_dcl_instrument-eastward_velocity,velpt_ab_dcl_instrument-northward_velocity
"('0',)",7,44.38,-124.95,,16,16,,16,16,,16,16,,16,16,,16,16,,16,16,,29,28,276.837752884,,16,16,0.0,29,13,,16,16,,29,28,,,29,28,,29,28,3761165377.07,,29,28,7.00086962527,1014.05353344,254.391084422,6.99499402303,9.17799825887,73.038109368,10.3558442893,274.620462686,3761165377.07,-0.12312652301,-0.138495299468
"('1',)",7,44.38,-124.95,,16,16,,16,16,,16,16,,16,16,,16,16,,16,16,,29,28,95.8334996796,,16,16,0.0,29,13,,16,16,,29,28,,,29,28,,29,28,3761168977.07,,29,28,7.19649217308,1013.96888235,253.441478093,7.89163461076,9.12262202542,72.7221528874,10.3509944184,145.292955119,3761168977.07,-0.146856288038,-0.199847205264
"('2',)",7,44.38,-124.95,,16,16,,16,16,,16,16,,16,16,,16,16,,16,16,,29,28,7.5809998548,,16,16,0.0,29,13,,16,16,,29,28,,,29,28,,29,28,3761172577.07,,29,28,7.49303242806,1014.22817488,253.767739773,7.74054266711,9.08685978871,72.0232901414,10.2717872123,63.2041524184,3761172577.07,-0.135179406524,-0.243094005587
"('3',)",7,44.38,-124.95,,16,16,,16,16,,16,16,,16,16,,16,16,,16,16,,29,28,3.3901875338,,16,16,0.0,29,13,,16,16,,29,28,,,29,28,,29,28,3761176177.07,,29,28,7.6074108884,1014.70357435,258.405483613,6.45302669507,9.05840177845,72.4478820819,10.1846845101,2.59817061653,3761176177.07,-0.112312744786,-0.187886345175
"('4',)",7,44.38,-124.95,,16,16,,16,16,,16,16,,16,16,,16,16,,16,16,,29,28,6.83235006309,,16,16,0.00424997806549,29,13,,16,16,,29,28,,,29,28,,29,28,3761179777.07,,29,28,7.81731597621,1015.08738401,260.67791806,7.90836767607,9.0473374885,69.9840021522,10.1829014985,24.3002917355,3761179777.07,-0.142405843955,-0.135378469997
"('5',)",7,44.38,-124.95,,16,16,,16,16,,16,16,,16,16,,16,16,,16,16,,29,28,3.07125004224,,16,16,0.000750136375427,29,13,,16,16,,29,28,,,29,28,,29,28,3761183377.07,,29,28,8.07081143235,1015.62070333,109.167522182,6.85860929954,9.04161539631,68.2516900499,10.2586810653,2.65461423246,3761183377.07,-0.112928984892,-0.0365018824286
"('6',)",7,44.38,-124.95,,16,16,,16,16,,16,16,,16,16,,16,16,,16,16,,29,28,7.02449983478,,16,16,0.0079167286555,29,13,,16,16,,29,28,,,29,28,,29,28,3761186977.07,,29,28,8.35144160384,1015.97998047,256.174232113,6.57666377505,9.04152839795,63.9816113043,10.2725764162,24.0629118862,3761186977.07,-0.0624210540667,0.0228285026789
"('7',)",7,44.38,-124.95,,16,16,,16,16,,16,16,,16,16,,16,16,,16,16,,29,28,6.48269983327,,16,16,0.0,29,13,,16,16,,29,28,,,29,28,,29,28,3761190577.07,,29,28,8.2834058842,1016.14668375,108.508427304,6.14491029917,9.03845403026,59.2971107196,10.2521859576,23.9671537278,3761190577.07,-0.0518381725481,0.0469442404428
"('8',)",7,44.38,-124.95,,16,16,,16,16,,16,16,,16,16,,16,16,,16,16,,29,28,2.96493748873,,16,16,0.0,29,13,,16,16,,29,28,,,29,28,,29,28,3761194177.07,,29,28,8.10001191974,1016.06099648,254.300609475,7.26706384659,9.02999973297,58.0351032054,10.237741856,2.66351224528,3761194177.07,-0.0324083411489,0.0522058670209
"('9',)",7,44.38,-124.95,34.5217067556,16,16,35.8688815119,16,16,0.17179105504,16,16,250.737536058,16,16,118.182698562,16,16,0.110114183387,16,16,108.069471998,29,28,3.16575,0.0,16,16,0.0,29,13,27.6511154981,16,16,3.98817811927,29,29,-0.0715598850015,7.97575520298,29,29,9.96936320251,29,29,3761197777.07,8.27136327313,29,29,7.91403875298,1016.26513529,252.097402047,6.66928534577,9.01266218888,59.0609010885,10.2169743324,2.7220766719,3761197777.07,-0.00374725610108,0.0304974401616
"('10',)",7,44.38,-124.95,38.5151932824,16,16,39.8721956716,16,16,0.173179239941,16,16,252.193907141,16,16,119.13917476,16,16,0.121248543633,16,16,107.449188874,29,28,5.98893759012,0.0,16,16,0.0,29,13,31.5944810972,16,16,4.07657711217,29,29,-0.0689319890243,7.76703746548,29,29,9.96363808039,29,29,3761201377.07,8.57571464404,29,29,7.72681794604,1016.40109346,253.426605323,7.80539713361,8.99104404142,59.282627935,10.2022087894,17.1673765993,3761201377.07,-0.033262587882,-0.00416795193787
"('11',)",7,44.38,-124.95,41.435384296,16,16,42.8200772404,16,16,0.176812639124,16,16,261.725560157,16,16,121.642065115,16,16,0.130883288561,16,16,108.951394713,29,28,3.24134995043,0.0,16,16,0.0,29,13,34.3734502799,16,16,4.08695749645,29,29,-0.0660747656347,7.61543170861,29,29,9.93811526969,29,29,3761204977.07,8.82693654271,29,29,7.4272769141,1016.59175255,251.381206629,9.24217645883,8.98270712774,59.8020387641,10.1774364197,2.68120920716,3761204977.07,-0.0445364598831,-0.0963463682319
"('12',)",7,44.38,-124.95,,16,16,,16,16,,16,16,,16,16,,16,16,,16,16,,29,28,3.4610624134,,16,16,0.0,29,13,,16,16,,29,28,,,29,28,,29,28,3761208577.07,,29,28,,1017.24462454,251.916956022,8.25816864395,8.97841000577,,10.1637383607,16.175206458,3761208577.07,-0.0584361931663,-0.195269189614
"('13',)",7,44.38,-124.95,,16,16,,16,16,,16,16,,16,16,,16,16,,16,16,,29,28,2.88750002503,,16,16,0.0,29,13,,16,16,,29,28,,,29,28,,29,28,3761212177.07,,29,28,,1017.61805701,254.246191762,7.67553284245,8.95846131029,,10.1551152532,1.8923216336,3761212177.07,-0.0681209742381,-0.220924013357
"('14',)",7,44.38,-124.95,,16,16,,16,16,,16,16,,16,16,,16,16,,16,16,,29,28,5.25,,16,16,0.0,29,13,,16,16,,29,28,,,29,28,,29,28,3761215777.07,,29,28,,1017.89095213,253.300003052,6.98643759294,8.95727927577,,10.1601834219,3.40000009537,3761215777.07,-0.121507422145,-0.188022108712
"('15',)",7,44.38,-124.95,,16,16,,16,16,,16,16,,16,16,,16,16,,16,16,,29,28,102.018000491,,16,16,0.0100000169542,29,13,,16,16,,29,28,,,29,28,,29,28,3761219377.07,,29,28,,1018.06054684,250.738011526,7.37309254993,8.9627372789,,10.1538212238,61.8738212489,3761219377.07,-0.117933652848,-0.151136615864
"('16',)",7,44.38,-124.95,,16,16,,16,16,,16,16,,16,16,,16,16,,16,16,,29,28,258.258003845,,16,16,0.0,29,13,,16,16,,29,28,,,29,28,,29,28,3761222977.07,,29,28,,1019.17281046,105.092231934,6.76029642082,8.97154162464,,10.1533082301,170.469239968,3761222977.07,-0.0988286695529,-0.0802938079615
"('17',)",7,44.38,-124.95,,16,16,,16,16,,16,16,,16,16,,16,16,,16,16,,29,28,423.664499359,,16,16,0.0144444571601,29,13,,16,16,,29,28,,,29,28,,29,28,3761226577.07,,29,28,,1019.54539065,,6.23766999508,8.95576948783,,10.1712314083,317.512177781,3761226577.07,-0.139597784894,-0.0468919203214
"('18',)",7,44.38,-124.95,,16,16,,16,16,,16,16,,16,16,,16,16,,16,16,,29,28,559.377005768,,16,16,0.0433334774441,29,13,,16,16,,29,28,,,29,28,,29,28,3761230177.07,,29,28,,1020.43689064,,5.67438336739,8.99576176761,,10.2071667129,468.891096016,3761230177.07,-0.114325380679,-0.0281838106908
"('19',)",7,44.38,-124.95,49.0438935856,16,16,50.3171526982,16,16,0.130924427721,16,16,-384.623927807,16,16,112.23175334,16,16,0.0839924140018,16,16,109.443622931,29,28,649.099496155,0.24991996476,16,16,0.032222006056,29,13,42.5502721117,16,16,3.87864146125,29,29,-0.151021146688,6.67799272078,29,29,9.97238229608,29,29,3761233777.07,7.28254560459,29,29,6.42298136384,1020.57812011,251.376808751,5.96340353509,9.05307948045,63.8252037213,10.2420020999,558.175708145,3761233777.07,-0.123302849003,0.0047579763429
"('20',)",7,44.38,-124.95,,16,16,,16,16,,16,16,,16,16,,16,16,,16,16,,29,28,684.945444809,,16,16,0.0298890113831,29,13,,16,16,,29,28,,,29,28,,29,28,3761237377.07,,29,28,,1020.81509799,252.906511752,7.18306465352,9.06733194546,,10.2558652503,588.224548461,3761237377.07,-0.112032765695,0.0436537290579
"('21',)",7,44.38,-124.95,,16,16,,16,16,,16,16,,16,16,,16,16,,16,16,,29,28,648.32906971,,16,16,0.0,29,13,,16,16,,29,28,,,29,28,,29,28,3761240977.07,,29,28,7.15787442388,1020.79442348,252.113817334,7.77852309601,9.05837401409,60.4203242051,10.2730447855,608.453767201,3761240977.07,-0.0781023252223,0.0199652728505
"('22',)",7,44.38,-124.95,34.3181116185,16,16,35.5513368584,16,16,0.133701449873,16,16,-338.754658081,16,16,108.214912364,16,16,0.0901688717296,16,16,104.600721266,29,28,579.7575,0.158545394449,16,16,0.023611413108,29,13,28.028662895,16,16,4.07261152655,29,29,-0.0957682727936,7.88669883832,29,29,10.0406980744,29,29,3761244577.07,7.60442150312,29,29,7.57675668287,1020.54885678,254.969171696,7.14647477269,9.09153815605,60.1376390577,10.2839608641,548.883619481,3761244577.07,-0.0526783667347,-0.0205131369979
"('23',)",7,44.38,-124.95,29.7564569047,16,16,31.0954343295,16,16,0.170435067651,16,16,-204.704182375,16,16,117.240216371,16,16,0.120363850138,16,16,104.182475755,29,28,449.054546539,0.0,16,16,0.0,29,13,22.9276720379,16,16,4.13797176986,29,29,-0.0543475196205,8.47046407591,29,29,10.0786432577,29,29,3761248177.07,8.59802762796,29,29,8.18321369616,1020.63710333,258.03876625,7.42438583518,9.08117254732,60.7846909977,10.2946481646,448.084219249,3761248177.07,-0.051834309008,-0.0705654408356
